idcode,year,age,grade,south,lnwage
4038,69,24,10,0,1.702528358
4038,71,26,10,0,2.12248826
4038,75,30,10,0,1.217395782
4038,77,32,10,1,2.133686543
4039,68,19,12,0,1.796835184
4039,69,20,12,0,1.584745288
4039,70,21,12,0,1.633534789
4042,69,16,10,0,1.807888865
4043,70,17,10,0,1.251763463
4043,71,18,10,0,0.846298397
4043,72,19,10,0,1.262201071
4043,73,20,10,0,1.572356224
4043,75,22,10,0,1.479759455
4043,77,24,10,1,1.375743866
4043,78,25,10,1,1.377878547
4044,77,24,16,0,1.893364072
4046,70,18,11,0,1.361601353
4046,71,19,11,0,1.20397234
4046,72,20,11,0,1.256121874
4046,73,21,11,0,1.292054176
4046,78,26,11,0,1.215895414
4047,68,19,12,0,1.157089233
4047,69,20,12,0,1.361601353
4048,70,20,12,1,0.891598105
4048,71,21,12,1,1.137204409
4048,75,25,12,1,1.256616473
4049,78,35,13,0,1.475107789
4050,71,21,14,0,1.588235021
4050,72,22,14,0,1.693589687
4050,73,23,14,0,1.762435675
4050,75,25,14,0,1.44053936
4050,77,27,14,0,1.763374209
4050,78,28,14,0,1.711985946
4051,68,22,12,0,1.482066751
4051,70,24,12,0,1.539445519
4051,71,26,12,0,1.488152027
4051,72,26,12,0,1.572356224
4051,73,27,12,0,1.597266912
4051,75,29,12,0,1.44053936
4051,77,31,12,0,1.288732052
4051,78,32,12,0,1.572448969
4053,68,21,12,0,1.661494136
4053,69,22,12,0,1.807888865
4053,70,23,12,0,1.857899308
4053,71,24,12,0,1.899344683
4053,72,25,12,0,1.86003828
4053,73,26,12,0,1.568279505
4053,75,28,12,0,1.39134872
4053,77,30,12,0,1.466221571
4053,78,31,12,0,1.49095583
4055,68,19,12,0,1.312381506
4055,72,23,12,1,1.309547186
4055,73,24,12,1,1.183605433
4055,75,26,12,1,1.308149576
4058,70,25,14,0,1.456063509
4058,71,26,14,0,1.683545709
4060,69,24,14,0,1.456911564
4060,70,25,14,0,1.456911564
4060,71,26,14,0,1.854256272
4060,72,27,14,0,1.454573154
4060,73,28,14,0,1.762435675
4060,75,30,14,0,1.920492649
4060,77,32,14,0,2.247100592
4061,68,23,16,0,1.792606711
4061,70,25,16,1,2.042170048
4061,71,26,16,0,1.971228004
4062,68,22,13,0,1.952792406
4062,70,24,13,0,1.683545709
4062,71,25,13,0,1.944910645
4062,73,27,13,1,1.942447662
4062,75,29,13,1,1.585504889
4063,68,23,16,0,1.680632949
4063,69,24,16,0,1.831605196
4063,70,25,16,0,1.996870399
4063,71,26,16,0,2.17191267
4063,72,27,16,0,1.908828378
4063,73,28,16,0,2.069818497
4063,75,30,16,0,2.054643154
4063,78,33,16,0,2.182529688
4065,68,22,12,0,1.889456511
4068,75,23,16,0,1.622860909
4068,77,25,16,0,1.466221571
4068,78,26,16,0,1.655830979
4069,70,18,11,0,1.316301703
4069,71,19,11,0,0.153151199
4069,72,20,11,0,2.263278246
4069,73,21,11,0,3.553040743
4069,75,23,11,0,1.025023699
4072,69,18,12,0,1.403948903
4072,70,19,12,0,0.070617162
4072,71,20,12,0,1.331360579
4072,72,21,12,0,1.292054176
4072,73,22,12,0,1.283394933
4072,75,24,12,0,1.357157469
4072,77,26,12,0,1.383291364
4072,78,28,12,0,1.409076929
4073,72,23,8,0,1.454573154
4073,73,24,8,0,1.454573154
4073,75,26,8,0,1.13943398
4073,77,28,8,0,1.657728195
4073,78,29,8,0,1.503577471
4074,72,19,12,0,1.270735621
4074,73,20,12,0,1.231429219
4074,75,22,12,0,1.622860909
4074,78,25,12,0,1.654866934
4075,75,26,14,0,1.702903628
4075,77,28,14,0,1.688672662
4075,78,29,14,0,1.771537542
4076,69,23,12,0,1.004926682
4076,70,24,12,0,1.472236753
4077,68,20,12,0,1.651785016
4077,69,21,12,0,1.689105034
4078,69,23,6,0,1.846228242
4078,70,24,6,0,1.392373204
4079,78,32,15,0,1.642407537
4080,68,24,12,0,1.434720755
4081,69,22,4,0,1.493561387
4081,72,25,4,0,1.262201071
4081,73,26,4,0,1.376611352
4081,77,30,4,0,1.974701762
4081,78,31,4,0,2.014403105
4082,68,23,12,0,1.586270332
4082,69,24,12,0,1.628761411
4082,70,25,12,0,1.770556688
4082,71,26,12,0,1.721766949
4082,72,27,12,0,1.693589687
4082,73,28,12,0,1.816320658
4082,75,30,12,0,1.479759455
4082,77,32,12,0,1.649119616
4083,77,27,13,0,1.828073025
4083,78,28,13,0,0.905740321
4084,69,25,12,0,1.762497067
4084,70,26,12,0,1.702528358
4084,71,27,12,0,1.655147076
4086,68,21,13,0,1.637042403
4086,69,22,13,0,1.724506974
4086,70,23,13,0,1.720149517
4086,77,30,13,0,1.53636682
4086,78,31,13,0,1.712841034
4087,68,23,12,0,1.801045775
4087,70,25,12,0,1.877414346
4087,71,26,12,0,1.886575103
4087,72,27,12,0,1.952313304
4087,75,30,12,0,1.498808146
4087,77,32,12,0,2.049442768
4087,78,33,12,0,2.124153614
4090,77,27,14,1,1.983943582
4091,71,19,12,0,1.809472322
4091,73,21,12,0,1.6243155
4091,75,23,12,0,2.092864275
4091,77,25,12,0,2.296569586
4091,78,26,12,0,2.163451433
4092,70,18,12,0,1.451213956
4092,71,19,12,0,1.405914187
4094,71,21,14,0,1.979387403
4094,72,22,14,0,1.940081
4094,73,23,14,0,1.940081
4095,75,28,0,0,0.853551924
4095,78,31,0,0,1.237874031
4097,72,21,15,0,1.33803916
4097,73,22,15,0,1.404276133
4097,75,24,15,0,1.387138128
4100,73,22,14,0,1.321041822
4100,75,24,14,0,1.217395782
4101,75,22,16,0,1.025023699
4102,68,18,12,0,1.464573741
4102,69,19,12,0,1.543922901
4102,70,20,12,0,1.588235021
4102,77,27,12,0,2.376464605
4103,75,22,16,0,1.51006484
4103,77,24,16,0,1.40841198
4104,68,21,10,0,1.029255271
4104,69,22,10,0,0.891598105
4105,75,26,12,0,1.387138128
4107,70,19,12,0,1.251763463
4107,77,26,12,0,2.366024494
4108,68,22,12,0,1.575799346
4108,69,23,12,0,1.680055022
4108,70,24,12,0,1.809472322
4108,71,25,12,0,1.922409892
4108,72,26,12,0,1.94621551
4108,73,27,12,0,1.94621551
4108,75,29,12,0,1.44053936
4108,77,31,12,0,1.529661179
4108,78,32,12,0,1.791259646
4111,70,22,16,0,1.210941195
4111,71,23,16,0,1.348853588
4112,70,25,12,0,1.347073436
4112,71,26,12,0,1.347073436
4113,68,19,12,0,1.70405376
4113,69,20,12,0,1.753724813
4113,71,22,12,0,1.850599766
4113,72,23,12,0,1.839835167
4113,73,24,12,0,1.908828378
4113,75,26,12,0,1.777011633
4114,77,33,12,0,1.549187899
4114,78,34,12,0,1.647798538
4115,72,19,12,0,1.677716732
4115,73,20,12,0,1.6243155
4115,77,24,12,0,1.567017198
4117,68,16,8,0,0.157416418
4117,73,21,8,0,1.201954484
4117,75,23,8,0,1.025023699
4117,77,25,8,0,1.972482324
4118,68,20,12,0,1.627092838
4118,69,21,12,0,1.584745288
4118,70,22,12,0,1.868748903
4118,71,23,12,0,1.855044007
4118,72,24,12,0,2.036788702
4118,73,25,12,0,2.044044256
4118,77,29,12,0,2.082061529
4118,78,30,12,0,2.086746693
4119,68,19,12,0,1.440763116
4119,70,21,12,0,1.506783485
4119,71,22,12,0,1.301507473
4119,73,24,12,0,1.454573154
4119,75,26,12,0,1.217395782
4119,77,28,12,0,1.529661179
4120,68,25,12,0,1.611978889
4120,70,27,12,0,1.704959512
4120,71,28,12,0,1.805033803
4120,72,29,12,0,1.86668241
4120,73,30,12,0,1.876752615
4120,75,32,12,0,1.846004486
4120,77,34,12,0,1.958890319
4120,78,35,12,0,2.070492268
4121,70,18,12,0,1.584745288
4121,71,19,12,0,1.915873766
4121,73,21,12,0,1.809741616
4121,75,23,12,0,2.172906637
4121,77,25,12,0,2.851650238
4122,71,26,12,1,1.559247732
4122,72,27,12,0,1.589977384
4122,73,28,12,0,1.826108932
4122,78,33,12,0,1.432687402
4124,68,19,12,1,1.601774931
4124,69,20,12,1,1.392373204
4124,70,21,12,1,1.392373204
4124,71,22,12,1,1.360348225
4124,72,23,12,1,1.403279662
4124,73,24,12,1,1.394326568
4124,75,26,12,1,1.335178852
4124,77,28,12,1,1.462755203
4124,78,29,12,1,1.475107789
4126,69,21,12,0,2.13691783
4126,71,23,12,0,1.217861772
4126,78,30,12,0,1.419264078
4127,70,23,12,0,1.270417571
4127,71,24,12,0,1.069441915
4127,72,25,12,0,1.321041822
4127,73,26,12,0,1.955348253
4127,75,28,12,0,1.913039446
4127,77,30,12,0,1.926663756
4127,78,31,12,0,1.551950574
4128,68,20,12,0,1.611978889
4128,75,27,12,0,1.312705517
4128,77,29,12,0,1.356622458
4128,78,30,12,0,1.171322346
4129,68,21,12,0,1.627092838
4129,70,23,12,1,1.702528358
4129,72,25,12,1,1.66968441
4129,73,26,12,1,1.66968441
4129,75,28,12,1,1.702903628
4130,78,34,18,0,1.909812093
4131,73,27,14,0,1.321041822
4131,75,29,14,0,1.378663301
4131,77,31,14,0,1.956803679
4131,78,32,14,0,1.853134632
4132,77,29,14,0,2.611038685
4132,78,30,14,0,2.641647339
4133,78,29,17,0,2.196724653
4135,75,24,12,0,1.44053936
4135,77,26,12,0,1.476548195
4135,78,27,12,1,1.098112464
4138,68,18,12,0,1.627092838
4138,70,20,12,0,1.680055022
4138,71,21,12,0,2.252394915
4138,72,22,12,0,1.717023134
4138,73,23,12,0,2.147720337
4138,75,25,12,0,1.681129336
4139,68,17,11,0,1.493561387
4140,71,18,11,0,1.146402597
4144,77,32,14,0,2.253419876
4144,78,33,14,0,2.381416559
4145,69,18,11,0,0.933945656
4145,70,19,11,0,1.721766949
4145,71,20,11,0,1.478765607
4145,72,21,11,0,1.493879557
4145,77,26,11,0,2.196724653
4145,78,27,11,0,2.205877304
4146,69,18,12,0,1.594694972
4146,71,20,12,0,1.461483717
4146,72,21,12,0,1.493879557
4146,73,22,12,0,1.419018745
4146,75,24,12,0,1.479759455
4147,72,19,12,0,1.403279662
4147,73,20,12,0,1.86003828
4147,75,22,12,0,1.696730614
4147,77,24,12,0,2.006370783
4147,78,25,12,0,1.969180226
4148,68,20,10,0,1.493561387
4148,75,26,10,0,1.289716244
4148,77,28,10,0,1.643339157
4148,78,29,10,0,1.722865939
4149,69,21,12,0,1.451213956
4149,72,24,12,0,1.545326948
4149,73,25,12,1,1.66968441
4149,75,27,12,0,1.575069785
4149,77,29,12,0,1.776737452
4152,77,28,11,0,1.515723348
4153,68,20,12,0,1.157089233
4153,69,21,12,0,1.827691197
4153,70,22,12,0,1.84710896
4154,70,20,12,0,0.891598105
4154,71,21,12,0,1.944910645
4154,75,25,12,0,1.622860909
4155,77,29,12,0,0.544726849
4155,78,30,12,0,1.45228374
4157,71,19,12,0,1.316301703
4157,78,26,12,0,0.557218611
4159,70,26,12,0,1.456063509
4159,71,27,12,0,1.679207206
4159,77,33,12,0,1.503577471
4159,78,34,12,0,1.449216366
4160,72,20,11,0,1.611662626
4160,73,21,11,0,1.677716732
4160,75,23,11,0,1.266185284
4160,77,25,11,0,1.567017198
4161,73,23,8,0,1.316364646
4161,75,24,8,0,1.217395782
4161,77,27,8,0,1.321255922
4162,68,21,12,0,1.694751143
4163,71,21,12,0,0.968515277
4163,72,22,12,0,1.522231579
4164,71,19,10,0,0.301571071
4166,68,19,12,0,1.6994133
4166,72,23,12,0,0.360947847
4166,77,28,12,0,1.503577471
4168,68,21,12,0,1.493561387
4168,69,22,12,0,1.633534789
4168,70,23,12,0,1.762589097
4168,71,24,12,0,1.812333345
4168,72,25,12,0,1.773026943
4168,73,26,12,0,1.816320658
4168,75,28,12,0,1.532206416
4168,77,30,12,0,1.781208992
4168,78,31,12,0,1.742619157
4169,71,18,11,0,1.488152027
4169,72,19,11,0,1.292054176
4169,73,20,11,0,1.321041822
4169,77,24,11,0,1.237874031
4172,72,20,12,0,2.352699995
4172,75,23,12,0,1.312705517
4172,77,25,12,0,1.360476136
4172,78,26,12,0,1.360476136
4173,72,18,12,0,0.800732374
4173,73,19,12,0,1.466647029
4173,75,21,12,0,1.513789296
4173,77,23,12,0,1.825660825
4173,78,24,12,0,1.838152528
4174,72,18,12,0,1.231429219
4174,73,19,12,0,1.231429219
4174,75,21,12,0,1.217395782
4174,78,24,12,,1.344676018
4176,68,19,10,0,1.234049797
4176,70,21,10,0,1.297063231
4176,71,22,10,0,1.301507473
4176,75,26,10,0,1.79400897
4176,77,28,10,0,2.014403105
4178,68,20,13,0,1.157089233
4179,68,18,10,0,1.30550909
4179,71,21,10,0,0.986059964
4179,72,22,10,0,1.262201071
4179,73,23,10,0,1.262201071
4181,68,19,12,0,1.391370416
4183,78,30,15,0,2.213540077
4184,68,19,12,0,1.339410782
4184,69,20,12,0,1.594694972
4184,70,21,12,0,1.728845477
4184,71,22,12,0,1.717023134
4184,72,23,12,0,1.918306708
4184,73,24,12,0,1.842212081
4184,77,28,12,0,2.076438427
4184,78,29,12,0,2.179374933
4188,77,31,12,0,1.237874031
4188,78,33,12,0,1.190689087
4189,68,23,10,0,1.510558844
4189,70,25,10,0,1.297373772
4189,71,26,10,0,1.023875952
4189,72,27,10,0,1.655147076
4189,73,28,10,0,1.480503559
4189,75,30,10,0,1.361495972
4189,77,32,10,0,1.394505978
4189,78,33,10,0,1.459004641
4190,77,24,17,0,2.133074284
4190,78,25,17,0,1.935129285
4191,68,21,12,0,1.671108842
4191,69,22,12,0,1.724506974
4191,70,23,12,0,1.770556688
4191,71,24,12,0,1.588235021
4191,78,31,12,0,1.503577471
4192,72,22,16,0,1.360348225
4192,73,23,16,0,1.321041822
4192,75,25,16,0,1.649178147
4192,77,27,16,0,1.765516996
4193,77,24,15,0,1.516822457
4193,78,25,15,0,1.612226844
4195,75,23,17,0,2.090778351
4195,78,26,17,0,2.014403105
4197,70,19,12,0,1.114741683
4198,70,21,10,0,1.473813772
4198,77,28,10,0,1.503577471
4198,78,29,10,0,1.791259646
4200,77,24,16,0,2.339380741
4202,71,26,17,0,2.286871672
4202,72,27,17,0,2.137669802
4202,73,28,17,0,2.370863914
4202,75,30,17,0,1.989815712
4202,77,32,17,0,2.047837496
4202,78,33,17,0,2.218109608
4203,68,23,17,0,1.870038748
4203,69,24,17,0,1.949388146
4203,70,25,17,0,1.361601353
4204,75,31,7,1,1.312705517
4204,77,33,7,1,1.210341573
4204,78,34,7,1,1.442964435
4205,72,21,12,0,1.449560523
4205,73,22,12,0,1.542746425
4205,77,26,12,0,2.707550287
4206,75,29,17,0,2.252357483
4206,77,31,17,0,2.157636642
4207,71,21,8,0,0.846298397
4207,75,24,8,0,2.133686543
4207,77,26,8,0,2.452658176
4207,78,27,8,0,2.348978043
4210,75,26,16,0,0.38498643
4210,78,29,16,0,2.196724653
4211,69,20,12,0,1.410391569
4211,70,21,12,0,1.410391569
4211,71,22,12,0,0.445820212
4211,72,23,12,0,1.360348225
4211,77,28,12,0,1.279335141
4211,78,29,12,0,1.45228374
4212,70,18,12,0,1.422911644
4212,71,19,12,0,1.45305717
4212,73,21,12,0,1.89282763
4212,75,23,12,0,1.543095469
4212,77,25,12,0,1.790160775
4216,68,21,14,0,1.565217018
4218,72,18,12,0,1.498589277
4218,73,19,12,0,1.439459205
4218,75,21,12,0,1.13943398
4219,68,24,13,0,1.234049797
4219,71,27,13,0,1.539445519
4220,71,23,17,0,1.83954978
4220,72,24,17,0,2.285305262
4220,73,25,17,0,2.285305262
4221,71,20,13,0,1.405914187
4221,72,21,13,0,1.231429219
4221,73,22,13,0,1.231429219
4222,71,18,12,0,1.2061975
4222,72,19,12,0,0.250600219
4222,73,20,12,0,1.079615235
4222,75,22,12,0,1.217395782
4222,77,24,12,0,1.233516574
4222,78,25,12,0,1.158249974
4223,71,20,12,0,1.028619766
4224,72,24,16,0,1.637979627
4224,73,25,16,0,1.598673344
4224,77,29,16,0,1.375743866
4224,78,30,16,0,1.209543705
4225,73,24,16,0,1.403279662
4225,75,26,16,0,1.649178147
4225,77,28,16,0,2.008384466
4225,78,29,16,0,1.800828576
4230,68,20,11,0,1.270417571
4232,68,19,12,0,1.446768761
4232,69,20,12,0,1.724506974
4232,70,21,12,0,1.797955632
4232,71,22,12,0,1.797680736
4232,73,24,12,0,1.617470145
4232,75,26,12,0,1.762435675
4232,77,28,12,0,1.953942299
4233,68,21,14,0,0.783122361
4233,70,23,14,0,0.198450953
4233,71,24,14,0,1.093401432
4233,72,25,14,0,1.398002505
4233,73,26,14,0,1.316364646
4233,75,28,14,0,1.072369814
4234,68,20,12,0,0.646263599
4234,70,22,12,0,1.297063231
4234,71,23,12,0,0.891598105
4237,73,23,9,0,0.98456955
4237,75,25,9,0,1.335178852
4237,77,27,9,0,1.520106554
4237,78,28,9,0,1.503577471
4240,68,21,12,0,1.116267085
4240,71,24,12,0,1.359121442
4240,72,25,12,0,1.132989407
4240,73,26,12,0,1.061530232
4240,77,30,12,0,1.266185284
4240,78,31,12,0,1.487806082
4242,69,18,12,0,1.439719319
4242,70,19,12,0,1.439624906
4242,71,20,12,0,1.513681769
4242,72,21,12,0,1.479265451
4242,73,22,12,0,1.5589329
4242,75,24,12,0,1.13943398
4243,69,20,12,0,0.380772352
4243,75,26,12,0,0.483426183
4244,71,20,13,0,1.514127612
4244,75,24,13,0,1.553867817
4244,77,26,13,0,1.745215535
4244,78,27,13,0,1.727490306
4245,75,28,15,0,2.099094629
4245,77,30,15,0,2.265939236
4245,78,31,15,0,2.19970417
4247,68,19,12,0,1.339410782
4247,70,21,12,0,1.439719319
4247,71,22,12,0,1.633641124
4247,72,23,12,0,1.701433063
4247,73,24,12,0,1.776181221
4247,75,26,12,0,1.816232204
4249,71,18,10,0,1.633641124
4250,68,18,12,0,1.744875908
4250,69,19,12,0,1.724506974
4250,70,20,12,0,1.84710896
4250,71,21,12,0,1.621024728
4250,73,23,12,0,2.208344936
4250,77,27,12,0,1.909042597
4250,78,28,12,0,1.992303133
4251,73,20,13,0,1.454573154
4251,75,22,13,0,1.399717212
4252,70,23,9,1,1.392373204
4252,77,30,9,1,1.098112464
4252,78,31,9,1,1.557850361
4253,68,23,12,1,1.708671927
4253,71,26,12,1,1.717023134
4253,72,27,12,1,1.756243229
4253,73,28,12,1,1.793983698
4253,75,30,12,1,1.553867817
4253,77,31,12,1,1.637525082
4253,78,33,12,1,1.503577471
4255,73,20,14,0,1.677716732
4255,75,22,14,0,1.575069785
4255,77,24,14,1,1.237874031
4256,69,22,12,0,1.403948903
4256,71,24,12,0,1.251763463
4257,68,20,12,1,1.416371703
4257,70,22,12,1,1.405914187
4257,71,23,12,1,1.717023134
4257,73,25,12,1,1.717023134
4257,75,27,12,1,1.885225058
4257,77,29,12,1,1.922287345
4257,78,30,12,1,1.904771686
4259,69,24,10,1,1.647719741
4259,70,25,10,1,1.805648088
4259,71,26,10,1,2.196976423
4259,72,27,10,1,2.238474131
4259,73,28,10,1,2.033991575
4259,75,30,10,1,1.491232157
4259,77,32,10,1,1.674725652
4259,78,33,10,1,1.788027763
4260,68,18,11,1,1.270417571
4262,75,23,16,1,1.690519333
4262,77,25,16,0,1.646233559
4265,68,20,12,1,1.403948903
4269,71,26,9,1,0.460814625
4269,72,27,9,1,1.636894584
4269,73,28,9,1,1.727220654
4269,75,30,9,1,1.677979589
4269,77,32,9,1,1.713297725
4269,78,33,9,1,1.730319023
4274,75,26,18,1,1.44053936
4274,77,28,18,1,2.174819708
4276,75,29,18,1,2.27692008
4277,69,22,6,1,1.434720755
4277,75,28,6,1,1.266185284
4277,77,30,6,1,1.339698076
4277,78,31,6,1,1.405596852
4279,71,17,8,1,0.759909928
4279,72,18,8,1,1.517547607
4279,73,19,8,1,1.572356224
4279,75,21,8,1,1.266185284
4279,77,23,8,1,1.237874031
4279,78,24,8,1,1.345675945
4280,72,19,12,1,1.231429219
4280,75,22,12,1,1.298974991
4280,77,24,12,1,1.329223514
4280,78,25,12,1,1.312401175
4281,71,24,12,1,1.251807809
4281,72,25,12,1,1.250005484
4281,73,26,12,1,1.243852139
4281,75,28,12,1,1.227345467
4281,77,30,12,1,1.237874031
4281,78,31,12,1,1.308634639
4283,68,20,10,1,1.570522189
4283,69,21,10,1,1.68459022
4283,70,22,10,1,1.592985749
4283,71,23,10,1,1.566200018
4283,72,24,10,1,1.563427329
4283,73,25,10,1,1.555594087
4283,75,27,10,1,1.361495972
4283,77,29,10,1,1.394505978
4283,78,30,10,1,1.707790375
4285,68,19,12,1,1.312381506
4285,70,21,12,1,1.394419551
4285,71,22,12,1,1.394419551
4285,72,23,12,1,1.540750146
4285,73,24,12,1,1.657513618
4285,75,26,12,1,1.739161015
4286,69,18,10,1,0.659508467
4286,70,19,10,1,1.349022985
4287,68,20,12,1,1.410179615
4287,69,21,12,1,1.456911564
4287,70,22,12,1,1.488152027
4287,71,23,12,1,1.394419551
4287,72,24,12,1,1.86003828
4287,73,25,12,1,1.809741616
4287,75,27,12,1,1.910542965
4287,77,29,12,1,2.11876297
4287,78,30,12,1,2.072785139
4288,77,33,8,1,1.301313758
4288,78,34,8,1,1.308634639
4290,68,20,12,1,1.256028533
4290,69,21,12,1,1.416371703
4290,71,23,12,1,1.472236753
4290,75,27,12,1,1.217395782
4290,77,29,12,1,1.416566133
4290,78,30,12,1,1.412484169
4291,69,25,12,1,0.380772352
4291,71,27,12,1,1.179168224
4291,72,28,12,1,1.262201071
4291,73,29,12,1,1.260795116
4291,75,31,12,1,1.317240715
4291,77,33,12,1,1.416566133
4291,78,34,12,1,1.345675945
4292,69,18,11,0,1.434720755
4292,70,19,11,0,1.392373204
4292,71,20,11,0,1.539445519
4292,73,22,11,0,1.542746425
4292,75,24,11,0,1.491232157
4292,77,26,11,0,1.384695649
4292,78,27,11,0,2.265717268
4293,73,24,16,0,1.447866678
4293,75,26,16,0,1.925431013
4293,77,27,16,0,2.515178442
4293,78,29,16,0,2.663301706
4294,73,20,12,0,1.332450747
4294,75,22,12,0,1.335178852
4294,78,25,12,0,1.512730122
4295,72,22,14,1,1.536152363
4295,73,23,14,1,1.675738811
4295,75,25,14,1,1.671651006
4295,77,27,14,1,1.516822457
4295,78,28,14,1,1.780994058
4296,69,19,12,1,1.434720755
4297,71,21,9,0,1.283158422
4297,73,23,9,0,1.363867164
4297,75,25,9,0,1.395541787
4297,77,27,9,0,1.954652905
4297,78,28,9,0,1.412484169
4298,75,24,12,1,1.622860909
4298,77,26,12,1,1.628740549
4298,78,27,12,1,1.645106673
4299,70,19,12,0,1.392373204
4299,71,20,12,0,1.417277694
4299,73,22,12,0,1.382002354
4299,75,24,12,0,1.448506951
4299,77,26,12,0,1.383291364
4299,78,27,12,0,1.524962306
4300,68,24,11,1,1.291619658
4302,75,26,12,1,1.17135179
4302,77,28,12,1,1.259379864
4302,78,29,12,1,1.201175213
4303,69,21,12,1,1.39767921
4304,71,19,12,1,1.360348225
4304,72,20,12,1,1.250005484
4304,73,21,12,1,1.42411375
4304,75,23,12,1,1.622860909
4304,77,25,12,1,1.466221571
4304,78,26,12,1,1.551950574
4307,78,25,13,1,2.196724653
4308,71,18,12,1,0.153151199
4308,75,22,12,1,1.270936012
4308,77,24,12,1,0.873870015
4308,78,25,12,1,1.726721048
4309,75,24,10,1,1.217395782
4309,77,26,10,1,1.288732052
4309,78,27,10,1,1.145005345
4312,68,23,12,1,0.933945656
4312,69,24,12,1,1.297063231
4312,70,25,12,1,0.707036197
4312,71,26,12,1,0.707036197
4312,73,28,12,1,1.457300901
4312,75,30,12,1,1.280370235
4312,77,32,12,1,1.427415729
4312,78,33,12,1,1.500345707
4314,69,18,12,1,1.064973354
4315,70,24,16,1,1.904088378
4315,71,25,16,1,1.907554626
4315,72,26,16,1,2.002694368
4315,73,27,16,1,1.984886765
4315,75,29,16,1,2.028326035
4315,77,31,16,1,2.002330303
4315,78,32,16,1,2.125834465
4318,68,21,12,1,1.157089233
4318,70,23,12,1,1.316301703
4318,71,24,12,1,1.468561649
4318,72,25,12,1,1.549882889
4318,73,26,12,1,1.423885107
4318,75,28,12,1,1.532206416
4320,75,24,13,1,1.799611449
4320,78,27,13,0,2.107331038
4322,71,23,8,1,0.602281094
4324,70,22,10,0,2.173372984
4324,71,23,10,0,2.196976423
4324,72,24,10,0,2.21303916
4324,73,25,10,0,2.214105844
4324,75,28,10,1,1.217395782
4324,77,29,10,1,1.321255922
4324,78,30,10,1,1.512730122
4325,71,19,10,1,1.360348225
4325,72,20,10,1,0.800732374
4325,73,21,10,1,1.000442505
4325,75,23,10,1,1.217395782
4326,70,20,12,1,0.891598105
4327,78,24,12,1,1.237874031
4330,68,22,12,1,1.403948903
4330,70,24,12,1,1.392373204
4330,71,25,12,1,1.316301703
4330,72,26,12,1,1.376611352
4330,73,27,12,1,1.310944557
4330,75,29,12,1,1.582038641
4330,77,31,12,1,1.783731103
4330,78,32,12,1,1.583976746
4331,68,25,9,1,0.933945656
4331,70,27,9,1,1.251763463
4331,71,28,9,1,1.297373772
4332,78,27,17,1,2.086746693
4334,69,22,15,1,2.094570398
4334,70,23,15,1,1.564137816
4334,71,24,15,1,2.042000771
4334,72,25,15,1,1.940081
4334,73,26,15,1,1.832581043
4334,75,28,15,1,1.750960827
4334,77,30,15,1,1.699692249
4334,78,31,15,1,1.780994058
4335,73,19,11,0,1.454573154
4335,75,21,11,0,1.606053472
4336,75,29,8,1,1.217395782
4337,68,23,12,1,1.157089233
4337,69,23,12,1,1.297063231
4338,68,21,9,1,0.933945656
4338,71,24,9,1,1.42667079
4338,75,28,9,1,1.44053936
4338,77,30,9,1,1.552367568
4338,78,31,9,1,1.626058578
4339,68,20,8,1,0.973166347
4339,69,21,8,1,0.605441272
4340,68,24,10,1,0.783122361
4340,69,25,10,1,1.256240964
4340,70,26,10,1,1.394419551
4340,71,27,10,1,1.503829241
4340,72,28,10,1,1.376611352
4340,73,29,10,1,1.13296175
4340,75,31,10,1,1.222382545
4340,77,33,10,1,1.280433774
4340,78,34,10,1,1.250365853
4341,71,21,13,1,2.119817972
4342,73,25,16,1,2.022935152
4342,75,27,16,1,2.109393358
4342,77,29,16,1,2.057462215
4342,78,30,16,1,2.134133339
4343,69,21,4,1,1.031359792
4343,70,22,4,1,0.846298397
4343,71,23,4,1,0.986059964
4343,72,24,4,1,0.918429017
4343,73,25,4,1,1.394326568
4343,75,27,4,1,1.394326568
4343,78,30,4,1,1.381393552
4344,70,18,7,1,1.093158245
4344,71,19,7,1,0.95773536
4344,72,20,7,1,0.790681839
4344,73,21,7,1,0.514849722
4344,75,22,7,1,1.16610229
4344,77,25,7,1,1.237874031
4344,78,26,7,1,1.308634639
4345,73,20,12,0,1.387364388
4345,75,22,12,0,1.546699166
4345,77,24,12,0,1.564985752
4345,78,25,12,0,1.740171552
4346,73,30,18,1,2.271875858
4346,75,32,18,1,2.082393169
4346,77,34,18,1,2.262824535
4346,78,35,18,1,2.256862164
4348,68,20,5,1,1.157089233
4348,69,21,5,1,1.048601151
4348,70,22,5,1,1.004926682
4349,69,19,9,1,1.584745288
4349,70,20,9,1,1.584745288
4349,72,22,9,1,0.360947847
4349,73,23,9,1,0.360947847
4349,75,25,9,1,1.378663301
4350,77,23,16,1,2.014403105
4350,78,24,16,1,1.999892831
4351,68,20,12,1,1.510558844
4351,69,21,12,1,1.584745288
4351,70,22,12,1,1.702528358
4351,72,24,12,1,1.545326948
4351,73,25,12,1,1.621461511
4351,75,27,12,1,1.742124081
4351,77,29,12,1,1.688672662
4351,78,30,12,1,1.682147861
4352,75,29,12,1,1.217395782
4353,71,23,12,1,1.451213956
4353,72,24,12,1,1.815856457
4353,73,25,12,1,1.928334951
4353,75,27,12,1,2.155724525
4354,77,24,16,1,1.765941739
4354,78,25,16,1,1.832490683
4355,73,22,16,1,1.343641639
